nan nan
-122.120802	36.962209
-122.121499	36.962511
-122.121600	36.962882
-122.121998	36.963698
-122.122503	36.964221
-122.123699	36.965110
-122.124602	36.965261
-122.125601	36.965628
-122.126600	36.965678
-122.127700	36.965390
-122.128599	36.965092
-122.129098	36.964652
-122.130400	36.965238
-122.130799	36.965761
-122.132302	36.966361
-122.133801	36.966879
-122.134599	36.967182
-122.135002	36.967109
-122.135699	36.966219
-122.136501	36.966591
-122.136501	36.967182
-122.137500	36.967631
-122.138202	36.968071
-122.138000	36.968589
-122.137702	36.969478
-122.137899	36.970381
-122.138302	36.970821
-122.138802	36.971940
-122.139600	36.972902
-122.140402	36.973352
-122.141401	36.974090
-122.142199	36.974319
-122.143399	36.974759
-122.144202	36.975359
-122.144500	36.975950
-122.145302	36.976468
-122.146099	36.976322
-122.147502	36.976771
-122.148900	36.977142
-122.149601	36.976849
-122.150302	36.976400
-122.151403	36.976111
-122.152301	36.976042
-122.153699	36.975960
-122.154199	36.976262
-122.155399	36.977312
-122.156202	36.978641
-122.156500	36.979530
-122.156600	36.980420
-122.156802	36.981309
-122.157902	36.982129
-122.158700	36.983170
-122.159502	36.983619
-122.160900	36.984582
-122.162302	36.985471
-122.162802	36.986140
-122.164200	36.986892
-122.165199	36.987112
-122.166199	36.987112
-122.167601	36.986818
-122.168898	36.987341
-122.169902	36.987492
-122.170700	36.987859
-122.171002	36.988982
-122.170301	36.989569
-122.170301	36.990009
-122.171300	36.990829
-122.172102	36.991792
-122.172900	36.992470
-122.174202	36.993501
-122.175701	36.993501
-122.176498	36.993882
-122.177699	36.994248
-122.178602	36.994400
-122.178698	36.995142
-122.178900	36.996041
-122.179899	36.996229
-122.181100	36.996242
-122.182599	36.996829
-122.183502	36.997132
-122.184400	36.997581
-122.184698	36.997870
-122.184698	36.998470
-122.184002	36.998993
-122.183300	36.999731
-122.183901	36.999868
-122.184799	37.000171
-122.185102	37.000468
-122.185798	37.000922
-122.186101	37.000922
-122.186701	37.001142
-122.187302	37.001880
-122.187398	37.002398
-122.188099	37.002921
-122.188801	37.003072
-122.189300	37.003521
-122.190199	37.003892
-122.190602	37.003892
-122.191299	37.004410
-122.191899	37.005368
-122.192500	37.005368
-122.192999	37.005602
-122.193701	37.006120
-122.194099	37.006569
-122.194498	37.007312
-122.194801	37.007981
-122.195502	37.008421
-122.196400	37.008870
-122.196799	37.008948
-122.197702	37.009242
-122.198701	37.009760
-122.198802	37.010209
-122.199302	37.010800
-122.199902	37.011318
-122.200599	37.011621
-122.201598	37.011552
-122.201800	37.011841
-122.202501	37.012441
-122.203400	37.012881
-122.204202	37.012890
-122.205701	37.013110
-122.206599	37.013261
-122.207199	37.013559
-122.207901	37.014600
-122.208501	37.015709
-122.209400	37.016672
-122.210298	37.017492
-122.211100	37.018161
-122.212301	37.019129
-122.213598	37.019500
-122.214900	37.020100
-122.216298	37.021141
-122.216601	37.022172
-122.217201	37.023208
-122.217999	37.023740
-122.220400	37.024029
-122.222000	37.024042
-122.224099	37.024331
-122.224700	37.024780
-122.225300	37.025601
-122.225800	37.026559
-122.226400	37.027650
-122.227102	37.028910
-122.228000	37.030469
-122.228802	37.031958
-122.229302	37.033072
-122.229999	37.034328
-122.230498	37.035809
-122.231200	37.037220
-122.231401	37.038412
-122.232300	37.039233
-122.233702	37.040782
-122.235302	37.042189
-122.236301	37.043092
-122.237598	37.044270
-122.238400	37.044870
-122.239102	37.045828
-122.240101	37.047240
-122.240601	37.048212
-122.241802	37.048950
-122.242902	37.049692
-122.243699	37.050582
-122.244698	37.051329
-122.245501	37.051851
-122.245899	37.052511
-122.246399	37.053259
-122.247302	37.054152
-122.248402	37.055408
-122.248801	37.055931
-122.249901	37.056151
-122.250799	37.056600
-122.251501	37.057123
-122.252000	37.056820
-122.252701	37.056380
-122.252802	37.057123
-122.252999	37.057929
-122.253802	37.058800
-122.254700	37.059772
-122.254902	37.060432
-122.255401	37.060950
-122.255300	37.062288
-122.256002	37.062728
-122.256698	37.063260
-122.257299	37.063980
-122.257702	37.065162
-122.258101	37.066198
-122.258601	37.067312
-122.259398	37.067830
-122.260402	37.067981
-122.260700	37.069100
-122.261502	37.070722
-122.262300	37.071689
-122.263400	37.072579
-122.264101	37.073693
-122.265499	37.074508
-122.266301	37.075402
-122.266599	37.076521
-122.267901	37.077181
-122.268501	37.077332
-122.269501	37.077410
-122.269501	37.078299
-122.269601	37.079541
-122.270000	37.080802
-122.270802	37.082062
-122.271100	37.083552
-122.271802	37.084441
-122.272700	37.085179
-122.273699	37.085848
-122.275001	37.086811
-122.276399	37.087851
-122.277802	37.088892
-122.278301	37.089932
-122.279200	37.091120
-122.279502	37.091931
-122.279901	37.092971
-122.280602	37.094012
-122.281702	37.095190
-122.282702	37.096230
-122.283902	37.097789
-122.284599	37.098829
-122.285699	37.099792
-122.286501	37.100759
-122.287299	37.101722
-122.288101	37.102680
-122.289902	37.103550
-122.291901	37.105109
-122.292900	37.105929
-122.293799	37.106961
-122.294802	37.108079
-122.296100	37.108822
-122.297502	37.109569
-122.298300	37.110229
-122.299102	37.111118
-122.300399	37.111861
-122.301499	37.112461
-122.302301	37.113199
-122.303401	37.113790
-122.304501	37.114322
-122.305799	37.114982
-122.306899	37.115431
-122.307701	37.115949
-122.308200	37.116321
-122.309301	37.116321
-122.310199	37.116252
-122.311299	37.116398
-122.312101	37.116701
-122.312601	37.116990
-122.313499	37.117210
-122.314402	37.117219
-122.315099	37.117219
-122.316002	37.117072
-122.316900	37.116779
-122.317702	37.116779
-122.318500	37.116632
-122.319398	37.116490
-122.320100	37.116412
-122.320700	37.116119
-122.321200	37.115890
-122.322300	37.115532
-122.323001	37.115312
-122.323799	37.115230
-122.324802	37.114872
-122.325302	37.114638
-122.325999	37.114432
-122.326902	37.113978
-122.327301	37.113392
-122.327901	37.113020
-122.328300	37.112800
-122.328900	37.112722
-122.329602	37.112732
-122.330101	37.112360
-122.330500	37.112512
-122.330802	37.112952
-122.330802	37.113392
-122.331302	37.114139
-122.331903	37.114799
-122.332402	37.115688
-122.333200	37.116211
-122.334002	37.116582
-122.335198	37.116880
-122.336101	37.116962
-122.337302	37.117182
-122.337999	37.117260
-122.338998	37.118369
-122.339301	37.119030
-122.339301	37.119932
-122.339599	37.120373
-122.339901	37.120450
-122.340002	37.121042
-122.340002	37.121482
-122.339901	37.122440
-122.339599	37.123549
-122.339200	37.124369
-122.339099	37.125332
-122.338498	37.126739
-122.338498	37.127771
-122.338498	37.128362
-122.338498	37.129842
-122.338498	37.131098
-122.338498	37.132139
-122.338498	37.133170
-122.338402	37.134412
-122.338801	37.135599
-122.339200	37.136411
-122.340401	37.137369
-122.342000	37.138638
-122.342601	37.139010
-122.343398	37.139601
-122.343999	37.140710
-122.344402	37.141819
-122.344599	37.142929
-122.345099	37.143603
-122.345699	37.144189
-122.346799	37.144858
-122.348101	37.145230
-122.348500	37.145161
-122.349898	37.145092
-122.350402	37.145092
-122.351301	37.145161
-122.351502	37.145830
-122.352502	37.146421
-122.353501	37.146568
-122.354101	37.146802
-122.355201	37.147389
-122.356700	37.148209
-122.357502	37.148649
-122.358799	37.148952
-122.360803	37.149552
-122.360803	37.150290
-122.360101	37.150950
-122.360101	37.151771
-122.360101	37.152660
-122.360101	37.153691
-122.360601	37.155172
-122.360803	37.156579
-122.361201	37.157321
-122.361398	37.158431
-122.361802	37.159609
-122.361802	37.160429
-122.362499	37.161460
-122.362599	37.162652
-122.362998	37.163981
-122.363800	37.165141
-122.363800	37.165581
-122.363699	37.166700
-122.364199	37.168322
-122.365001	37.169509
-122.365501	37.170472
-122.366500	37.171659
-122.367600	37.172250
-122.368700	37.172851
-122.369699	37.173369
-122.370502	37.173960
-122.371299	37.174400
-122.372399	37.175001
-122.372601	37.175262
-122.373398	37.176321
-122.374201	37.177490
-122.374902	37.178461
-122.376602	37.179502
-122.378000	37.180308
-122.379398	37.181129
-122.381301	37.181578
-122.382602	37.181729
-122.383900	37.182169
-122.385302	37.183059
-122.385999	37.183581
-122.388002	37.183952
-122.390298	37.184470
-122.392201	37.184480
-122.393800	37.184480
-122.395602	37.184489
-122.396899	37.184489
-122.398301	37.185158
-122.397898	37.185749
-122.396798	37.186932
-122.396798	37.187519
-122.396601	37.188412
-122.396500	37.189380
-122.397000	37.190640
-122.397201	37.191231
-122.397701	37.191969
-122.398402	37.192712
-122.398902	37.192712
-122.401102	37.193679
-122.402101	37.194050
-122.403302	37.194348
-122.404302	37.194720
-122.405200	37.195160
-122.405800	37.196049
-122.405800	37.196791
-122.405800	37.197461
-122.405502	37.198199
-122.405402	37.198859
-122.405200	37.199830
nan nan
-121.957000	36.980172
-121.956799	36.979989
-121.956702	36.979760
-121.956501	36.979521
-121.956400	36.979342
-121.956198	36.978870
-121.956102	36.978632
-121.956102	36.978389
-121.956001	36.978151
-121.955799	36.977559
-121.955501	36.976849
-121.955300	36.976468
-121.955199	36.976239
-121.954099	36.974241
-121.953801	36.974012
-121.953498	36.973549
-121.951999	36.972311
-121.951702	36.972082
-121.951399	36.971880
-121.951500	36.971541
-121.952701	36.971151
-121.953200	36.970789
-121.953498	36.970578
-121.953700	36.970308
-121.954200	36.969840
-121.954502	36.969460
-121.954800	36.969171
-121.955002	36.968910
-121.955098	36.968571
-121.955199	36.968310
-121.955602	36.968131
-121.955900	36.968039
-121.956400	36.967782
-121.956601	36.967590
-121.956799	36.967361
-121.956799	36.967058
-121.956702	36.966912
-121.956702	36.966609
-121.957000	36.966412
-121.957999	36.966151
-121.958701	36.965811
-121.959100	36.965422
-121.959498	36.965041
-121.959700	36.964638
-121.959902	36.963873
-121.960200	36.963529
-121.961199	36.963089
-121.961501	36.962841
-121.961602	36.962649
-121.961698	36.962259
-121.961799	36.961989
-121.962001	36.961782
-121.962102	36.961489
-121.962102	36.961200
-121.962299	36.960980
-121.962702	36.960742
-121.963298	36.960412
-121.963802	36.959999
-121.963999	36.959848
-121.964201	36.959729
-121.964302	36.959440
-121.964302	36.959289
-121.964499	36.959238
-121.964701	36.959238
-121.964902	36.959271
-121.965402	36.959188
-121.965700	36.959051
-121.965902	36.958959
-121.966901	36.958542
-121.967501	36.957873
-121.967699	36.957781
-121.968001	36.957808
-121.968299	36.957730
-121.969000	36.957180
-121.969601	36.956708
-121.969899	36.956580
-121.970201	36.956259
-121.970600	36.955649
-121.970902	36.955379
-121.971200	36.954948
-121.971902	36.954490
-121.972099	36.954522
-121.972200	36.954728
-121.972598	36.954902
-121.972901	36.954902
-121.973401	36.954769
-121.973799	36.954398
-121.974501	36.954398
-121.974501	36.954600
-121.974702	36.954691
-121.974899	36.954572
-121.975000	36.954421
-121.975202	36.954288
-121.975298	36.954522
-121.975298	36.954751
-121.975702	36.954811
-121.976201	36.955301
-121.977100	36.955640
-121.977498	36.955902
-121.977902	36.955961
-121.978401	36.956131
-121.978598	36.956342
-121.980001	36.956951
-121.980400	36.957212
-121.980501	36.957341
-121.981802	36.958093
-121.982701	36.958390
-121.983100	36.958652
-121.984301	36.959229
-121.986899	36.960109
-121.987101	36.960270
-121.987298	36.960279
-121.987500	36.960141
-121.987899	36.960219
-121.988201	36.960169
-121.988302	36.960398
-121.988499	36.960481
-121.989100	36.960329
-121.989200	36.959559
-121.989402	36.959541
-121.989801	36.959509
-121.990099	36.959381
-121.990301	36.959381
-121.990598	36.959298
-121.990699	36.959179
-121.990800	36.959161
-121.990901	36.959238
-121.991002	36.959252
-121.991199	36.959119
-121.991199	36.958922
-121.991300	36.958780
-121.991401	36.958762
-121.991501	36.958762
-121.991699	36.958620
-121.991699	36.958569
-121.991900	36.958601
-121.991799	36.958771
-121.991699	36.958991
-121.991699	36.959202
-121.991699	36.959362
-121.992001	36.959619
-121.992400	36.959788
-121.992899	36.959958
-121.993601	36.960329
-121.994100	36.960591
-121.994600	36.960902
-121.995200	36.961260
-121.995801	36.961700
-121.995998	36.962039
-121.996200	36.962209
-121.996401	36.962539
-121.996502	36.962552
-121.996699	36.962461
-121.996901	36.962360
-121.997002	36.962222
-121.997401	36.962122
-121.997900	36.962089
-121.999101	36.962310
-121.999101	36.962378
-121.999899	36.962392
-122.000100	36.962250
-122.000201	36.961911
-122.000100	36.961682
-122.000000	36.961672
-122.000201	36.961512
-122.000302	36.961480
-122.000499	36.961539
-122.000600	36.961759
-122.000701	36.963561
-122.000499	36.963763
-122.000100	36.963909
-122.000000	36.963992
-122.000000	36.964230
-122.000100	36.964468
-122.000201	36.964652
-122.000201	36.964789
-122.000302	36.964941
-122.000398	36.965092
-122.000499	36.965271
-122.000499	36.965472
-122.000600	36.966439
-122.000999	36.967329
-122.001301	36.967452
-122.001402	36.967649
-122.001301	36.967879
-122.001498	36.968392
-122.001200	36.968562
-122.000903	36.968562
-122.000701	36.968612
-122.000000	36.969080
-121.999802	36.969272
-121.999601	36.969469
-121.999500	36.969781
-121.999298	36.970180
-121.999101	36.970748
-121.998899	36.971271
-121.998702	36.971532
-121.998602	36.971692
-121.998501	36.971848
-121.998299	36.972009
-121.998102	36.972119
-121.998001	36.972192
-121.997799	36.972320
-121.997699	36.972609
-121.997501	36.972921
-121.997300	36.973150
-121.997300	36.973342
-121.997300	36.973429
-121.997501	36.973562
-121.997602	36.973691
-121.997699	36.973782
-121.997900	36.973842
-121.998198	36.973860
-121.998299	36.973801
-121.998400	36.973672
-121.998501	36.973572
-121.998602	36.973388
-121.998702	36.973191
-121.998799	36.973081
-121.999000	36.973058
-121.999202	36.973049
-121.999298	36.972870
-121.999399	36.972728
-121.999399	36.972581
-121.999399	36.972398
-121.999500	36.972261
-121.999399	36.972178
-121.999399	36.972050
-121.999399	36.971931
-121.999802	36.971220
-122.000000	36.970950
-122.000302	36.970611
-122.001100	36.970129
-122.001599	36.969680
-122.001902	36.969281
-122.002200	36.968942
-122.002401	36.968750
-122.002599	36.968488
-122.002800	36.968291
-122.002800	36.967989
-122.002800	36.967599
-122.002699	36.966742
-122.002401	36.964941
-122.002301	36.964858
-122.002301	36.964629
-122.002200	36.964400
-122.001998	36.964340
-122.001902	36.964400
-122.001801	36.964239
-122.001801	36.963859
-122.001599	36.963620
-122.001599	36.963501
-122.001902	36.963162
-122.001700	36.962282
-122.001700	36.961828
-122.001998	36.961732
-122.002200	36.962122
-122.002200	36.962300
-122.002699	36.962621
-122.004299	36.962759
-122.004602	36.962882
-122.005101	36.962992
-122.005601	36.963171
-122.006201	36.963520
-122.006600	36.963689
-122.007301	36.963689
-122.007498	36.963620
-122.008502	36.963730
-122.009401	36.963712
-122.009699	36.963653
-122.010001	36.963712
-122.010198	36.963712
-122.010799	36.963712
-122.011000	36.963350
-122.011202	36.963442
-122.011101	36.964028
-122.011202	36.964491
-122.011298	36.964721
-122.011298	36.964922
-122.011399	36.964982
-122.011399	36.965261
-122.011601	36.965371
-122.011702	36.965720
-122.011803	36.965949
-122.011899	36.966059
-122.012000	36.966522
-122.012802	36.967952
-122.013201	36.968282
-122.015199	36.968630
-122.017399	36.968530
nan nan
-122.021900	36.961920
-122.022501	36.962429
-122.023101	36.962012
-122.023803	36.961292
-122.024201	36.960980
-122.024201	36.960811
-122.024499	36.960641
-122.024802	36.960119
-122.025201	36.958248
-122.025100	36.958129
-122.025100	36.957900
-122.024398	36.957212
-122.024000	36.956612
-122.023601	36.955672
-122.023899	36.955471
-122.024201	36.954669
-122.024499	36.954449
-122.024600	36.954119
-122.024499	36.953821
-122.024398	36.953701
-122.024499	36.953481
-122.024701	36.953280
-122.025301	36.952170
-122.025201	36.951712
-122.025201	36.951400
-122.025498	36.951231
-122.025700	36.951171
-122.025801	36.950951
-122.025902	36.950722
-122.025998	36.950598
-122.026200	36.950750
-122.026401	36.950951
-122.026401	36.951442
-122.026599	36.951749
-122.026800	36.951891
-122.027199	36.951950
-122.027699	36.952152
-122.027900	36.952212
-122.028198	36.952189
-122.028299	36.952189
-122.028602	36.952262
-122.028702	36.952180
-122.029000	36.952001
-122.029298	36.951840
-122.029399	36.951850
nan nan
-122.052001	36.949608
-122.051401	36.949869
-122.051098	36.949659
-122.049902	36.949860
-122.049700	36.949709
-122.049599	36.949682
-122.049499	36.949452
-122.049700	36.949081
-122.049499	36.949081
-122.049201	36.949278
-122.048499	36.949549
-122.048398	36.949750
-122.047000	36.950181
-122.046602	36.949599
-122.046299	36.949461
-122.046102	36.949539
-122.045800	36.950021
-122.045800	36.949989
-122.045502	36.950172
-122.045199	36.950291
-122.045002	36.950332
-122.044699	36.950488
-122.044402	36.950539
-122.043700	36.950589
-122.043599	36.950630
-122.043402	36.950750
-122.043100	36.950809
-122.042898	36.951011
-122.042802	36.950979
-122.042701	36.951011
-122.042499	36.951121
-122.042101	36.951240
-122.042000	36.951469
-122.042000	36.951611
-122.041803	36.951749
-122.041601	36.951873
-122.041500	36.952093
-122.041399	36.952423
-122.041298	36.952643
-122.040799	36.952789
-122.038800	36.953078
-122.038599	36.953000
-122.038502	36.952863
-122.037100	36.952991
-122.036898	36.953000
-122.036701	36.952991
-122.036600	36.952950
-122.036499	36.952821
-122.036302	36.952789
-122.036100	36.952849
-122.036100	36.952931
-122.036100	36.953060
-122.035899	36.953000
-122.035803	36.952863
-122.035202	36.952578
-122.035202	36.952468
-122.034501	36.952120
-122.034198	36.951772
-122.033900	36.951850
-122.033502	36.951822
-122.033199	36.951882
-122.033098	36.951992
-122.032901	36.952161
-122.032502	36.952079
-122.032200	36.952161
-122.031902	36.952042
-122.031599	36.952070
-122.031499	36.952042
-122.031301	36.951918
-122.030898	36.951873
-122.030802	36.951662
-122.030701	36.951602
-122.030600	36.951602
-122.030499	36.951689
-122.030302	36.951808
-122.030000	36.951772
-122.029702	36.951772
-122.029399	36.951850
-122.029399	36.951850
nan nan
-122.105603	36.956232
-122.105199	36.956442
-122.104901	36.956470
-122.104402	36.956351
-122.103998	36.956122
-122.103700	36.956062
-122.103700	36.955938
-122.103402	36.955860
-122.103302	36.956062
-122.102999	36.956172
-122.102802	36.956112
-122.102600	36.956222
-122.101798	36.956149
-122.101500	36.956021
-122.101702	36.955700
-122.101601	36.955590
-122.101299	36.955420
-122.100602	36.955131
-122.100001	36.955122
-122.099699	36.955411
-122.099098	36.955631
-122.098800	36.955462
-122.098599	36.955251
-122.098502	36.955452
-122.098301	36.955512
-122.097902	36.955512
-122.097599	36.955361
-122.097499	36.955141
-122.097302	36.955251
-122.097201	36.955498
-122.096898	36.955622
-122.096600	36.955608
-122.096399	36.955521
-122.096101	36.955549
-122.095702	36.955489
-122.095202	36.955292
-122.095202	36.955090
-122.094900	36.954980
-122.094900	36.955379
-122.094602	36.955370
-122.094198	36.955141
-122.094102	36.955031
-122.093800	36.954971
-122.093603	36.955021
-122.092800	36.954792
-122.092800	36.954728
-122.092599	36.954728
-122.092099	36.954302
-122.091902	36.954499
-122.091700	36.954572
-122.091201	36.954462
-122.090802	36.954508
-122.090600	36.954508
-122.090399	36.954412
-122.090302	36.954311
-122.090101	36.954169
-122.089798	36.954160
-122.089702	36.954141
-122.089101	36.953912
-122.088799	36.953912
-122.088400	36.954160
-122.087800	36.954031
-122.087401	36.954352
-122.087199	36.954288
-122.087300	36.953720
-122.087300	36.953500
-122.087199	36.953271
-122.087002	36.953271
-122.086800	36.952830
-122.086502	36.952519
-122.085998	36.952519
-122.085700	36.952688
-122.085700	36.952881
-122.084999	36.953202
-122.084701	36.953151
-122.084499	36.953078
-122.084302	36.952899
-122.084201	36.952908
-122.084101	36.953000
-122.083899	36.953041
-122.083798	36.953041
-122.083601	36.952968
-122.083500	36.952922
-122.083500	36.952688
-122.083500	36.952500
-122.083500	36.952271
-122.083399	36.952138
-122.083202	36.952079
-122.083101	36.952120
-122.082698	36.952129
-122.082299	36.951950
-122.081900	36.952423
-122.081300	36.952661
-122.081199	36.952821
-122.080099	36.953092
-122.077001	36.952688
-122.076501	36.952510
-122.076299	36.952400
-122.076102	36.950850
-122.076001	36.950649
-122.075699	36.950452
-122.075002	36.950360
-122.074800	36.950241
-122.074502	36.950268
-122.074200	36.950452
-122.073902	36.949989
-122.073700	36.949782
-122.073302	36.949952
-122.072898	36.950429
-122.072302	36.950429
-122.072101	36.950199
-122.072101	36.949879
-122.071899	36.949741
-122.071601	36.949741
-122.071500	36.949682
-122.071399	36.949741
-122.071399	36.949622
-122.071202	36.949622
-122.071101	36.949498
-122.070900	36.949498
-122.070198	36.949040
-122.069699	36.948811
-122.069502	36.948870
-122.069401	36.948779
-122.069098	36.948779
-122.068800	36.948811
-122.068502	36.948921
-122.068099	36.948911
-122.067801	36.948829
-122.067599	36.948632
-122.067402	36.948540
-122.067201	36.948911
-122.066600	36.948911
-122.066000	36.948669
-122.065702	36.948242
-122.065399	36.948178
-122.065298	36.948270
-122.065202	36.948270
-122.064501	36.948572
-122.064400	36.948719
-122.064102	36.948801
-122.063602	36.949090
-122.062301	36.949049
-122.061700	36.949099
-122.061100	36.949379
-122.060898	36.949351
-122.060802	36.949581
-122.060499	36.949920
-122.060398	36.949970
-122.060101	36.949979
-122.059798	36.949989
-122.059601	36.950089
-122.059399	36.950232
-122.059202	36.950268
-122.058900	36.950241
-122.058501	36.950149
-122.058102	36.950149
-122.057602	36.950039
-122.057300	36.949892
-122.056901	36.949622
-122.056800	36.949512
-122.056599	36.949361
-122.056402	36.949361
-122.056301	36.949379
-122.056200	36.949471
-122.056099	36.949590
-122.055998	36.949672
-122.055599	36.949732
-122.055499	36.949649
-122.055402	36.949498
-122.055201	36.949521
-122.054999	36.949672
-122.054701	36.949682
-122.054600	36.949640
-122.054499	36.949539
-122.054499	36.949278
-122.054302	36.949168
-122.053798	36.949361
-122.053601	36.949471
-122.053500	36.949530
-122.053399	36.949512
-122.053202	36.949498
-122.053000	36.949521
-122.053000	36.949608
-122.052900	36.949801
-122.052799	36.949892
-122.052703	36.949952
-122.052501	36.949952
-122.052400	36.949920
-122.052299	36.949700
-122.052001	36.949608
nan nan
-121.789202	36.812502
-121.789600	36.813061
-121.789600	36.814908
-121.789499	36.815110
-121.789499	36.815321
-121.789399	36.815499
-121.789499	36.815619
-121.789802	36.815619
-121.789898	36.815692
-121.789898	36.815829
-121.789802	36.815949
-121.789701	36.815939
-121.789499	36.815898
-121.789302	36.815898
-121.789302	36.816169
-121.788702	36.816742
-121.787602	36.816971
-121.787001	36.816609
-121.786901	36.816379
-121.786901	36.815921
-121.787001	36.815229
-121.787198	36.814991
-121.787198	36.814661
-121.787299	36.814230
-121.787400	36.813671
-121.787299	36.813382
-121.787102	36.813001
-121.786800	36.812713
-121.786598	36.812382
-121.786598	36.811869
-121.786598	36.811200
-121.786502	36.810998
-121.786401	36.810778
-121.786098	36.810558
-121.786002	36.810412
-121.785800	36.810338
-121.785700	36.810448
-121.785700	36.810632
-121.785402	36.810769
-121.785099	36.810769
-121.784902	36.810760
-121.784600	36.810760
-121.784100	36.810962
-121.783898	36.811012
-121.783499	36.811319
-121.783101	36.811768
-121.782899	36.811782
-121.782601	36.811920
-121.781501	36.812690
-121.780098	36.813043
-121.780002	36.813299
-121.780199	36.813483
-121.780603	36.813483
-121.780603	36.814101
-121.780901	36.814321
-121.781001	36.814509
-121.781299	36.814509
-121.781698	36.814532
-121.781900	36.814532
-121.782101	36.814381
-121.782399	36.814179
-121.782500	36.814092
-121.782702	36.814001
-121.782899	36.813982
-121.782899	36.814482
-121.782899	36.815949
-121.782798	36.817438
-121.782899	36.817631
-121.782899	36.818341
-121.782899	36.818740
-121.783000	36.819153
-121.783101	36.819542
-121.783101	36.819881
-121.783101	36.820221
-121.782798	36.820482
-121.782101	36.820629
-121.780800	36.820688
-121.779800	36.821169
-121.778998	36.821839
-121.778402	36.822100
-121.777802	36.822242
-121.776702	36.822150
-121.776101	36.822210
-121.775799	36.822269
-121.775602	36.822480
-121.775198	36.822819
-121.774699	36.823049
-121.773700	36.823062
-121.773301	36.822920
-121.772600	36.821829
-121.771999	36.820679
-121.771600	36.820019
-121.771201	36.819671
-121.770702	36.819519
-121.770202	36.819611
-121.769698	36.819602
-121.769102	36.819469
-121.768300	36.819418
-121.767599	36.819441
-121.767402	36.819308
-121.767402	36.818341
-121.767402	36.817892
-121.767599	36.817722
-121.767901	36.817502
-121.768401	36.817282
-121.769299	36.816732
-121.769698	36.816361
-121.770001	36.815999
-121.770202	36.815252
nan nan
-121.904398	36.983550
-121.904201	36.983261
-121.903999	36.982959
-121.903802	36.982739
-121.903601	36.982221
-121.903202	36.981941
-121.902601	36.981222
-121.902500	36.980818
-121.902299	36.980539
-121.902299	36.979929
-121.902500	36.979572
-121.902702	36.979251
-121.902899	36.978948
-121.903101	36.978779
-121.903701	36.978490
-121.903899	36.978251
-121.903999	36.978068
-121.903999	36.977972
-121.903802	36.977770
-121.903701	36.977601
-121.903500	36.977280
-121.903000	36.976679
-121.902400	36.976409
-121.902203	36.976308
-121.901400	36.976230
-121.900901	36.975992
-121.900699	36.975653
-121.900800	36.975290
-121.900699	36.975029
-121.900502	36.975112
-121.900199	36.975281
-121.899801	36.975442
-121.898999	36.975543
-121.898302	36.975662
-121.897399	36.975891
-121.896500	36.976281
-121.896102	36.976739
-121.895900	36.977238
-121.895300	36.977752
-121.894699	36.978311
-121.894002	36.978742
-121.893402	36.978889
-121.893801	36.978600
-121.894699	36.978091
-121.895102	36.977660
-121.895602	36.977229
-121.895799	36.976771
-121.895799	36.976528
-121.896001	36.976248
-121.897000	36.975772
-121.897601	36.975570
-121.898302	36.975469
-121.898701	36.975410
-121.899402	36.975350
-121.899902	36.975121
-121.900401	36.974832
-121.900699	36.974612
-121.901102	36.974319
-121.901501	36.974002
-121.901900	36.973750
-121.903601	36.973232
-121.904398	36.972650
-121.904600	36.972361
-121.904600	36.972100
-121.904801	36.971229
-121.905301	36.970203
-121.905700	36.968919
-121.905700	36.968672
-121.904999	36.968200
-121.903500	36.967581
-121.902500	36.966889
-121.899498	36.965202
-121.898701	36.964569
-121.897802	36.963992
-121.897500	36.963873
-121.897101	36.963579
-121.896400	36.963148
-121.895002	36.962401
-121.894401	36.961938
-121.893700	36.961539
-121.892801	36.960852
-121.890299	36.959202
-121.889501	36.958482
-121.888300	36.957552
-121.888199	36.957368
-121.887099	36.956640
-121.886499	36.956099
-121.882300	36.952931
-121.882002	36.952812
-121.881801	36.952578
-121.881200	36.952290
-121.879802	36.951249
-121.878899	36.950099
-121.877102	36.948389
-121.876199	36.947821
-121.875901	36.947458
-121.874801	36.946322
-121.873898	36.945222
-121.873303	36.944740
-121.872400	36.943769
-121.872299	36.943709
-121.871002	36.942091
-121.869801	36.940739
-121.869099	36.940170
-121.868701	36.939712
-121.868499	36.939272
-121.867701	36.938598
-121.867399	36.938039
-121.867303	36.937902
-121.866702	36.937379
-121.866202	36.936779
-121.865799	36.936430
-121.865602	36.936091
-121.865400	36.935972
-121.865400	36.935830
-121.865102	36.935660
-121.864401	36.934830
-121.862998	36.933061
-121.862998	36.932992
-121.862801	36.932928
-121.862302	36.932268
-121.861999	36.931700
-121.861701	36.931498
-121.861202	36.930540
-121.860899	36.930311
-121.860601	36.929610
-121.860202	36.929000
-121.859400	36.928202
-121.858300	36.926992
-121.857700	36.925828
-121.856398	36.924008
-121.856201	36.923582
-121.855898	36.923289
-121.855303	36.922551
-121.855101	36.922212
-121.854798	36.921712
-121.854601	36.921162
-121.853602	36.919681
-121.853400	36.919512
-121.852502	36.917871
-121.852300	36.917642
-121.852199	36.917371
-121.851200	36.915808
-121.851099	36.915552
-121.850701	36.915089
-121.849399	36.912801
-121.848899	36.912109
-121.848899	36.911990
-121.848299	36.911060
-121.847698	36.910248
-121.847602	36.910019
-121.847102	36.909442
-121.847002	36.908928
-121.846699	36.908502
-121.846199	36.908021
-121.845200	36.906490
-121.845099	36.906260
-121.844100	36.904620
-121.843701	36.904138
-121.843399	36.903561
